no_survey,visit_id,visit_date,checkin_time,checkout_time,checkin_latitude,checkin_longitude,customer_code,customer_name,cluster_name,provinsi_id,provinsi,area_id,area_name,kabupaten_id,kabupaten,sap_code,salesman,salesman_id,distributor_code,distributor_name,id_supervisor,supervisor,product_code,product_name,stock,volume_sales,cost_price,order_date,volume_order,sale_price,kapasitas_jual,kapasitas_gudang,kemasan,brand,brand_group
SRV-20260818-2658,VAtlas-20260818-810,2026-08-18,10:03:00,10:19:00,-8.32856012037404,101.430359731941,CUAtlas-102701-2,Toko Survey 102701 2,Bronze,1027,NUSA TENGGARA BARAT,Atlas,AREA 86 LOMBOK,102701,KABUPATEN LOMBOK BARAT,SAP-CUAtlas-102701-2,Salesman R17,SLS-017,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,FondaV-018,Supervisor H18,PRD-661,Semen Atlas Premium,108,35,53522,2026-08-15,145,62834,899,1426,50 Kg,Atlas,SIG
SRV-20260819-5099,VAtlas-20260819-486,2026-08-19,10:13:00,10:32:00,-3.68988586570613,114.466577518294,CUAtlas-101501-1,Toko Survey 101501 1,Platinum,1015,JAMBI,Monolith,AREA 19 MUARO JAMBI,101501,KABUPATEN MUARO JAMBI,SAP-CUAtlas-101501-1,Salesman B79,SLS-079,SD-1015-02,PT Distributor Jambi 02,FondaV-017,Supervisor I17,PRD-794,Semen TIDAR Premium,484,53,45935,2026-08-13,47,61404,753,550,40 Kg,TIDAR,INTP
SRV-20260819-6856,VAtlas-20260819-149,2026-08-19,09:32:00,09:49:00,1.21843733162288,99.5644325684892,CUAtlas-101501-2,Toko Survey 101501 2,Silver,1015,JAMBI,Fonda,AREA 19 MUARO JAMBI,101501,KABUPATEN MUARO JAMBI,SAP-CUAtlas-101501-2,Salesman I34,SLS-034,SD-1015-01,PT Distributor Jambi 01,FondaV-019,Supervisor G19,PRD-579,Semen BINTA Standar,242,11,47614,2026-08-18,121,67692,361,736,40 Kg,BINTA,INTP
SRV-20260819-8903,VAtlas-20260819-436,2026-08-19,12:59:00,13:27:00,3.28332595708728,100.253428349345,CUAtlas-102403-0,Toko Survey 102403 0,Platinum,1024,DI YOGYAKARTA,Omnicore,AREA 47 YOGYAKARTA,102403,KABUPATEN BANTUL,SAP-CUAtlas-102403-0,Salesman S70,SLS-070,SD-1024-01,PT Distributor Di Yogyakarta 01,FondaV-006,Supervisor T6,PRD-234,Semen Omnicore Premium,377,15,46739,2026-08-14,189,59319,295,1229,40 Kg,Omnicore,SIG
SRV-20260819-8376,VAtlas-20260819-891,2026-08-19,13:40:00,14:17:00,1.55754461608404,98.0256787742918,CUAtlas-102501-0,Toko Survey 102501 0,Super Platinum,1025,JAWA TIMUR,Primebase,AREA 51 SURABAYA,102501,KABUPATEN SIDOARJO,SAP-CUAtlas-102501-0,Salesman E30,SLS-030,SD-1025-02,PT Distributor Jawa Timur 02,FondaV-016,Supervisor J16,PRD-927,Semen BINTA Premium,388,59,49292,2026-08-15,189,62118,108,1949,50 Kg,BINTA,INTP
SRV-20260819-5572,VAtlas-20260819-513,2026-08-19,16:48:00,17:10:00,-3.79506184279388,131.354515663499,CUAtlas-101602-1,Toko Survey 101602 1,Bronze,1016,SUMATERA SELATAN,Monolith,AREA 25 PALEMBANG,101602,KOTA PALEMBANG,SAP-CUAtlas-101602-1,Salesman A78,SLS-078,SD-1016-03,PT Distributor Sumatera Selatan 03,FondaV-003,Supervisor W3,PRD-808,Semen TerraBlock Standar,242,58,52465,2026-08-13,31,62890,409,821,40 Kg,TerraBlock,SIG
SRV-20260819-5308,VAtlas-20260819-177,2026-08-19,14:03:00,14:25:00,-4.8958246717063,129.399056123027,CUAtlas-103103-1,Toko Survey 103103 1,Silver,1031,KALIMANTAN TENGAH,Primebase,AREA 62 KOTAWRGN TMR,103103,KABUPATEN KOTAWARINGIN TIMUR,SAP-CUAtlas-103103-1,Salesman X49,SLS-049,SD-1031-01,PT Distributor Kalimantan Tengah 01,FondaV-010,Supervisor P10,PRD-948,Semen SANJAYA Standar,422,57,53445,2026-08-15,54,62565,494,1912,40 Kg,SANJAYA,INTP
SRV-20260819-4031,VAtlas-20260819-725,2026-08-19,15:46:00,16:30:00,-6.42871964548446,107.106525204737,CUAtlas-104002-2,Toko Survey 104002 2,Silver,1040,MALUKU UTARA,Atlas,AREA 91 MALUKU UTARA,104002,KOTA TERNATE,SAP-CUAtlas-104002-2,Salesman T19,SLS-019,SD-1040-02,PT Distributor Maluku Utara 02,FondaV-005,Supervisor U5,PRD-985,Semen GAMA Standar,330,69,47147,2026-08-15,192,67761,980,1986,50 Kg,GAMA,INTP
SRV-20260819-4842,VAtlas-20260819-558,2026-08-19,14:34:00,14:59:00,-9.36462313122447,98.1623337933838,CUAtlas-102402-2,Toko Survey 102402 2,Platinum,1024,DI YOGYAKARTA,Omnicore,AREA 47 YOGYAKARTA,102402,KOTA YOGYAKARTA,SAP-CUAtlas-102402-2,Salesman Q42,SLS-042,SD-1024-01,PT Distributor Di Yogyakarta 01,FondaV-015,Supervisor K15,PRD-858,Semen Vanguard Standar,140,60,52947,2026-08-12,140,68415,240,926,50 Kg,Vanguard,SIG
SRV-20260819-7857,VAtlas-20260819-939,2026-08-19,11:05:00,11:43:00,2.3037617764457,115.904209921583,CUAtlas-102201-2,Toko Survey 102201 2,Bronze,1022,JAWA BARAT,Omnicore,AREA 35 BOGOR,102201,KABUPATEN BOGOR,SAP-CUAtlas-102201-2,Salesman J61,SLS-061,SD-1022-03,PT Distributor Jawa Barat 03,FondaV-003,Supervisor W3,PRD-811,Semen Primebase Standar,360,75,46537,2026-08-13,136,65697,739,964,40 Kg,Primebase,SIG
SRV-20260819-1790,VAtlas-20260819-928,2026-08-19,10:25:00,10:56:00,-4.23260641527425,116.012695654597,CUAtlas-101501-3,Toko Survey 101501 3,Bronze,1015,JAMBI,Fonda,AREA 19 MUARO JAMBI,101501,KABUPATEN MUARO JAMBI,SAP-CUAtlas-101501-3,Salesman V47,SLS-047,SD-1015-01,PT Distributor Jambi 01,FondaV-019,Supervisor G19,PRD-181,Semen Atlas Premium,148,57,45875,2026-08-15,75,61658,487,1148,40 Kg,Atlas,SIG
SRV-20260819-5562,VAtlas-20260819-630,2026-08-19,09:54:00,10:33:00,-8.22283404519117,123.823706539381,CUAtlas-103202-2,Toko Survey 103202 2,Bronze,1032,KALIMANTAN TIMUR,Atlas,AREA 67 BALIKPAPAN,103202,KOTA BALIKPAPAN,SAP-CUAtlas-103202-2,Salesman J61,SLS-061,SD-1032-03,PT Distributor Kalimantan Timur 03,FondaV-012,Supervisor N12,PRD-438,Semen RAJASA Standar,252,97,50233,2026-08-16,126,61286,793,800,50 Kg,RAJASA,INTP
SRV-20260819-2361,VAtlas-20260819-678,2026-08-19,15:35:00,16:02:00,-9.96408813762983,101.430122819901,CUAtlas-102102-1,Toko Survey 102102 1,Bronze,1021,DKI JAKARTA,Omnicore,AREA 34 JAKARTA,102102,KOTA JAKARTA TIMUR,SAP-CUAtlas-102102-1,Salesman E4,SLS-004,SD-1021-02,PT Distributor Dki Jakarta 02,FondaV-001,Supervisor Y1,PRD-211,Semen GAMA Premium,222,88,52717,2026-08-14,143,64431,835,1470,40 Kg,GAMA,INTP
SRV-20260819-9255,VAtlas-20260819-191,2026-08-19,08:10:00,08:37:00,1.09378513426335,107.069165950355,CUAtlas-102301-1,Toko Survey 102301 1,Platinum,1023,JAWA TENGAH,Omnicore,AREA 42 PURWOKERTO,102301,KABUPATEN BANYUMAS,SAP-CUAtlas-102301-1,Salesman R69,SLS-069,SD-1023-01,PT Distributor Jawa Tengah 01,FondaV-005,Supervisor U5,PRD-366,Semen Atlas Standar,467,35,53411,2026-08-18,94,58185,637,206,50 Kg,Atlas,SIG
SRV-20260819-4428,VAtlas-20260819-670,2026-08-19,12:44:00,13:05:00,3.00669218995069,107.634278144031,CUAtlas-103202-2,Toko Survey 103202 2,Bronze,1032,KALIMANTAN TIMUR,Atlas,AREA 67 BALIKPAPAN,103202,KOTA BALIKPAPAN,SAP-CUAtlas-103202-2,Salesman P67,SLS-067,SD-1032-02,PT Distributor Kalimantan Timur 02,FondaV-008,Supervisor R8,PRD-658,Semen TerraBlock Standar,445,90,53689,2026-08-16,189,68774,591,1057,50 Kg,TerraBlock,SIG
SRV-20260819-8034,VAtlas-20260819-340,2026-08-19,09:44:00,10:12:00,-7.18991524525834,96.0692590447353,CUAtlas-102402-0,Toko Survey 102402 0,Super Platinum,1024,DI YOGYAKARTA,Omnicore,AREA 47 YOGYAKARTA,102402,KOTA YOGYAKARTA,SAP-CUAtlas-102402-0,Salesman T71,SLS-071,SD-1024-01,PT Distributor Di Yogyakarta 01,FondaV-006,Supervisor T6,PRD-531,Semen TIDAR Standar,367,86,48246,2026-08-15,88,67651,779,1393,40 Kg,TIDAR,INTP
SRV-20260819-1864,VAtlas-20260819-414,2026-08-19,10:28:00,10:52:00,-3.27747829114627,102.953998142725,CUAtlas-101702-1,Toko Survey 101702 1,Bronze,1017,KEPULAUAN BANGKA BELITUNG,Omnicore,AREA 28 BANGKA BLTNG,101702,KOTA PANGKAL PINANG,SAP-CUAtlas-101702-1,Salesman Z77,SLS-077,SD-1017-01,PT Distributor Kepulauan Bangka Belitung 01,FondaV-002,Supervisor X2,PRD-134,Semen Monolith Premium,124,53,47636,2026-08-14,104,64638,705,1652,50 Kg,Monolith,SIG
SRV-20260819-6195,VAtlas-20260819-968,2026-08-19,16:23:00,17:07:00,-2.16673183276081,119.811874616641,CUAtlas-101601-0,Toko Survey 101601 0,Silver,1016,SUMATERA SELATAN,Monolith,AREA 27 OGANKOMERING,101601,KABUPATEN MUARA ENIM,SAP-CUAtlas-101601-0,Salesman Q42,SLS-042,SD-1016-03,PT Distributor Sumatera Selatan 03,FondaV-004,Supervisor V4,PRD-477,Semen Omnicore Premium,475,29,51897,2026-08-15,30,68184,505,678,40 Kg,Omnicore,SIG
SRV-20260819-8722,VAtlas-20260819-975,2026-08-19,11:17:00,11:32:00,-0.996370499093066,127.821421851638,CUAtlas-103101-1,Toko Survey 103101 1,Platinum,1031,KALIMANTAN TENGAH,Primebase,AREA 63 PALANGKARAYA,103101,KABUPATEN KAPUAS,SAP-CUAtlas-103101-1,Salesman R17,SLS-017,SD-1031-01,PT Distributor Kalimantan Tengah 01,FondaV-009,Supervisor Q9,PRD-157,Semen GAMA Standar,165,48,48865,2026-08-18,175,58727,449,1276,50 Kg,GAMA,INTP
SRV-20260819-2587,VAtlas-20260819-401,2026-08-19,16:05:00,16:43:00,-6.49834657754937,128.134189434924,CUAtlas-102702-0,Toko Survey 102702 0,Platinum,1027,NUSA TENGGARA BARAT,Atlas,AREA 86 LOMBOK,102702,KOTA MATARAM,SAP-CUAtlas-102702-0,Salesman M38,SLS-038,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,FondaV-016,Supervisor J16,PRD-931,Semen BINTA Standar,179,9,53880,2026-08-17,68,64568,303,760,40 Kg,BINTA,INTP
SRV-20260820-3344,VAtlas-20260820-177,2026-08-20,11:16:00,11:50:00,3.09123590116748,110.360159643533,CUAtlas-103902-0,Toko Survey 103902 0,Platinum,1039,MALUKU,Atlas,AREA 92 MALUKU,103902,KOTA AMBON,SAP-CUAtlas-103902-0,Salesman O92,SLS-092,SD-1039-01,PT Distributor Maluku 01,FondaV-010,Supervisor P10,PRD-749,Semen TIDAR Premium,439,17,49690,2026-08-15,196,69927,663,700,40 Kg,TIDAR,INTP
SRV-20260820-9745,VAtlas-20260820-303,2026-08-20,13:50:00,14:09:00,4.36042938455745,109.135535609953,CUAtlas-103401-0,Toko Survey 103401 0,Silver,1034,SULAWESI BARAT,Atlas,AREA 75 POLEWALI MDR,103401,KABUPATEN MAJENE,SAP-CUAtlas-103401-0,Salesman Y76,SLS-076,SD-1034-02,PT Distributor Sulawesi Barat 02,FondaV-003,Supervisor W3,PRD-643,Semen Tecton Premium,146,59,46678,2026-08-15,146,69645,934,1645,50 Kg,Tecton,SIG
SRV-20260820-8537,VAtlas-20260820-689,2026-08-20,13:06:00,13:32:00,-5.01654918614677,97.7164016746443,CUAtlas-102303-3,Toko Survey 102303 3,Super Platinum,1023,JAWA TENGAH,Primebase,AREA 45 SOLO,102303,KOTA SURAKARTA,SAP-CUAtlas-102303-3,Salesman I60,SLS-060,SD-1023-02,PT Distributor Jawa Tengah 02,FondaV-019,Supervisor G19,PRD-408,Semen GAMA Premium,120,79,49055,2026-08-13,107,67579,922,856,50 Kg,GAMA,INTP
SRV-20260820-1038,VAtlas-20260820-475,2026-08-20,14:01:00,14:17:00,-4.37833420065841,95.8242769198391,CUAtlas-102302-0,Toko Survey 102302 0,Silver,1023,JAWA TENGAH,Primebase,AREA 43 SEMARANG,102302,KOTA SEMARANG,SAP-CUAtlas-102302-0,Salesman M64,SLS-064,SD-1023-01,PT Distributor Jawa Tengah 01,FondaV-015,Supervisor K15,PRD-904,Semen GAMA Standar,236,84,52738,2026-08-19,52,57678,665,1091,50 Kg,GAMA,INTP
SRV-20260820-7402,VAtlas-20260820-485,2026-08-20,12:20:00,12:58:00,0.717883759604515,137.188963767477,CUAtlas-101203-3,Toko Survey 101203 3,Platinum,1012,SUMATERA BARAT,Fonda,AREA 12 BUKITTINGGI,101203,KOTA BUKIT TINGGI,SAP-CUAtlas-101203-3,Salesman G32,SLS-032,SD-1012-03,PT Distributor Sumatera Barat 03,FondaV-003,Supervisor W3,PRD-106,Semen SANJAYA Standar,465,49,53957,2026-08-16,45,56908,484,601,40 Kg,SANJAYA,INTP
SRV-20260820-9203,VAtlas-20260820-177,2026-08-20,09:40:00,10:18:00,-6.78241164896818,103.850851380894,CUAtlas-103401-3,Toko Survey 103401 3,Bronze,1034,SULAWESI BARAT,Atlas,AREA 75 POLEWALI MDR,103401,KABUPATEN MAJENE,SAP-CUAtlas-103401-3,Salesman D29,SLS-029,SD-1034-01,PT Distributor Sulawesi Barat 01,FondaV-001,Supervisor Y1,PRD-401,Semen Monolith Premium,340,25,48409,2026-08-16,39,62076,908,1302,40 Kg,Monolith,SIG
SRV-20260820-4512,VAtlas-20260820-424,2026-08-20,12:16:00,12:42:00,-0.115521824959691,123.857927290074,CUAtlas-102902-2,Toko Survey 102902 2,Silver,1029,KALIMANTAN BARAT,Primebase,AREA 58 PONTIANAK,102902,KOTA PONTIANAK,SAP-CUAtlas-102902-2,Salesman D81,SLS-081,SD-1029-01,PT Distributor Kalimantan Barat 01,FondaV-011,Supervisor O11,PRD-812,Semen Omnicore Premium,162,67,53649,2026-08-16,39,64682,104,1501,50 Kg,Omnicore,SIG
SRV-20260820-8002,VAtlas-20260820-874,2026-08-20,11:54:00,12:18:00,1.01787277701517,139.377608400292,CUAtlas-102302-1,Toko Survey 102302 1,Platinum,1023,JAWA TENGAH,Primebase,AREA 43 SEMARANG,102302,KOTA SEMARANG,SAP-CUAtlas-102302-1,Salesman B53,SLS-053,SD-1023-02,PT Distributor Jawa Tengah 02,FondaV-008,Supervisor R8,PRD-558,Semen Vanguard Standar,257,32,51269,2026-08-17,76,67431,598,1600,40 Kg,Vanguard,SIG
SRV-20260820-4250,VAtlas-20260820-523,2026-08-20,12:36:00,13:11:00,-2.08242966771289,131.818835493795,CUAtlas-101203-2,Toko Survey 101203 2,Platinum,1012,SUMATERA BARAT,Fonda,AREA 12 BUKITTINGGI,101203,KOTA BUKIT TINGGI,SAP-CUAtlas-101203-2,Salesman F31,SLS-031,SD-1012-01,PT Distributor Sumatera Barat 01,FondaV-004,Supervisor V4,PRD-225,Semen SANJAYA Premium,202,22,46664,2026-08-17,161,66239,383,1957,40 Kg,SANJAYA,INTP
SRV-20260820-8660,VAtlas-20260820-985,2026-08-20,09:07:00,09:43:00,-5.21487887867637,136.223747402137,CUAtlas-103901-1,Toko Survey 103901 1,Platinum,1039,MALUKU,Atlas,AREA 92 MALUKU,103901,KABUPATEN MALUKU TENGAH,SAP-CUAtlas-103901-1,Salesman K36,SLS-036,SD-1039-01,PT Distributor Maluku 01,FondaV-002,Supervisor X2,PRD-197,Semen RAJASA Premium,56,68,50546,2026-08-19,88,59082,190,738,50 Kg,RAJASA,INTP
SRV-20260820-4732,VAtlas-20260820-353,2026-08-20,10:30:00,11:01:00,0.300132946684897,116.225289177203,CUAtlas-103802-2,Toko Survey 103802 2,Platinum,1038,GORONTALO,Atlas,AREA 83 GORONTALO,103802,KOTA GORONTALO,SAP-CUAtlas-103802-2,Salesman I8,SLS-008,SD-1038-01,PT Distributor Gorontalo 01,FondaV-003,Supervisor W3,PRD-752,Semen Vanguard Standar,371,37,49659,2026-08-19,174,64171,138,1131,40 Kg,Vanguard,SIG
SRV-20260820-6667,VAtlas-20260820-595,2026-08-20,08:30:00,08:56:00,-9.40554002545303,95.9182706868143,CUAtlas-101201-1,Toko Survey 101201 1,Bronze,1012,SUMATERA BARAT,Fonda,AREA 10 PADANG,101201,KABUPATEN PADANG PARIAMAN,SAP-CUAtlas-101201-1,Salesman T19,SLS-019,SD-1012-01,PT Distributor Sumatera Barat 01,FondaV-007,Supervisor S7,PRD-964,Semen GAMA Premium,254,19,52576,2026-08-17,145,60192,154,930,50 Kg,GAMA,INTP
SRV-20260820-6803,VAtlas-20260820-575,2026-08-20,09:10:00,09:31:00,-1.68215408330333,95.570568088606,CUAtlas-103601-0,Toko Survey 103601 0,Bronze,1036,SULAWESI TENGAH,Atlas,AREA 81 PALU,103601,KABUPATEN POSO,SAP-CUAtlas-103601-0,Salesman Z25,SLS-025,SD-1036-03,PT Distributor Sulawesi Tengah 03,FondaV-012,Supervisor N12,PRD-418,Semen Atlas Standar,29,25,52242,2026-08-16,199,58478,497,1838,40 Kg,Atlas,SIG
SRV-20260820-6777,VAtlas-20260820-901,2026-08-20,10:17:00,10:44:00,-6.31732347612798,124.352613135629,CUAtlas-104002-2,Toko Survey 104002 2,Silver,1040,MALUKU UTARA,Atlas,AREA 91 MALUKU UTARA,104002,KOTA TERNATE,SAP-CUAtlas-104002-2,Salesman D29,SLS-029,SD-1040-01,PT Distributor Maluku Utara 01,FondaV-003,Supervisor W3,PRD-882,Semen TerraBlock Standar,206,83,52398,2026-08-18,131,68001,417,1330,40 Kg,TerraBlock,SIG
SRV-20260820-8966,VAtlas-20260820-858,2026-08-20,11:04:00,11:43:00,0.219716111226615,111.284633540897,CUAtlas-101602-0,Toko Survey 101602 0,Silver,1016,SUMATERA SELATAN,Monolith,AREA 25 PALEMBANG,101602,KOTA PALEMBANG,SAP-CUAtlas-101602-0,Salesman N39,SLS-039,SD-1016-01,PT Distributor Sumatera Selatan 01,FondaV-015,Supervisor K15,PRD-893,Semen Kinetiq Premium,262,20,52663,2026-08-17,106,62756,227,1514,50 Kg,Kinetiq,SIG
SRV-20260820-2045,VAtlas-20260820-773,2026-08-20,16:58:00,17:15:00,3.17048253106826,138.641142091409,CUAtlas-103502-0,Toko Survey 103502 0,Platinum,1035,SULAWESI TENGGARA,Atlas,AREA 79 KENDARI,103502,KOTA KENDARI,SAP-CUAtlas-103502-0,Salesman I8,SLS-008,SD-1035-02,PT Distributor Sulawesi Tenggara 02,FondaV-001,Supervisor Y1,PRD-730,Semen Atlas Standar,178,43,54517,2026-08-17,83,59762,810,1225,50 Kg,Atlas,SIG
SRV-20260820-1579,VAtlas-20260820-499,2026-08-20,14:09:00,14:37:00,-3.11203944616126,95.1001265790024,CUAtlas-103003-1,Toko Survey 103003 1,Silver,1030,KALIMANTAN SELATAN,Atlas,AREA 65 BANJARMASIN,103003,KOTA BANJAR BARU,SAP-CUAtlas-103003-1,Salesman X75,SLS-075,SD-1030-02,PT Distributor Kalimantan Selatan 02,FondaV-009,Supervisor Q9,PRD-287,Semen BINTA Standar,274,31,49162,2026-08-15,111,69968,412,1615,40 Kg,BINTA,INTP
SRV-20260820-6650,VAtlas-20260820-459,2026-08-20,11:06:00,11:46:00,4.74561005883746,133.806595249318,CUAtlas-101901-1,Toko Survey 101901 1,Platinum,1019,LAMPUNG,Monolith,AREA 29 BANDAR LMPNG,101901,KABUPATEN LAMPUNG SELATAN,SAP-CUAtlas-101901-1,Salesman T97,SLS-097,SD-1019-01,PT Distributor Lampung 01,FondaV-013,Supervisor M13,PRD-478,Semen Tecton Standar,50,92,51204,2026-08-17,140,58584,241,449,40 Kg,Tecton,SIG
SRV-20260820-9005,VAtlas-20260820-620,2026-08-20,10:39:00,10:56:00,-7.37397865022471,119.57503135069,CUAtlas-104201-1,Toko Survey 104201 1,Bronze,1042,PAPUA BARAT,Atlas,AREA 93 MANOKWARI,104201,KABUPATEN MANOKWARI,SAP-CUAtlas-104201-1,Salesman O14,SLS-014,SD-1042-01,PT Distributor Papua Barat 01,FondaV-018,Supervisor H18,PRD-305,Semen Tecton Standar,35,50,51405,2026-08-16,82,60289,837,597,50 Kg,Tecton,SIG
SRV-20260820-9596,VAtlas-20260820-284,2026-08-20,10:30:00,11:00:00,-3.45973721535284,105.145221743758,CUAtlas-101201-0,Toko Survey 101201 0,Super Platinum,1012,SUMATERA BARAT,Fonda,AREA 10 PADANG,101201,KABUPATEN PADANG PARIAMAN,SAP-CUAtlas-101201-0,Salesman G84,SLS-084,SD-1012-02,PT Distributor Sumatera Barat 02,FondaV-007,Supervisor S7,PRD-232,Semen TerraBlock Premium,162,82,53873,2026-08-16,187,65666,732,834,50 Kg,TerraBlock,SIG
SRV-20260820-5375,VAtlas-20260820-725,2026-08-20,14:52:00,15:35:00,-1.19187952187732,104.33272218066,CUAtlas-101702-2,Toko Survey 101702 2,Bronze,1017,KEPULAUAN BANGKA BELITUNG,Omnicore,AREA 28 BANGKA BLTNG,101702,KOTA PANGKAL PINANG,SAP-CUAtlas-101702-2,Salesman M90,SLS-090,SD-1017-03,PT Distributor Kepulauan Bangka Belitung 03,FondaV-003,Supervisor W3,PRD-450,Semen SANJAYA Standar,11,94,45878,2026-08-16,14,58773,627,1139,40 Kg,SANJAYA,INTP
SRV-20260820-4932,VAtlas-20260820-308,2026-08-20,10:27:00,11:07:00,1.7957920372265,136.963150120703,CUAtlas-102702-2,Toko Survey 102702 2,Bronze,1027,NUSA TENGGARA BARAT,Atlas,AREA 86 LOMBOK,102702,KOTA MATARAM,SAP-CUAtlas-102702-2,Salesman J61,SLS-061,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,FondaV-014,Supervisor L14,PRD-716,Semen Atlas Premium,58,63,53236,2026-08-17,38,60891,290,260,40 Kg,Atlas,SIG
SRV-20260820-7791,VAtlas-20260820-871,2026-08-20,14:44:00,15:26:00,4.56001003777403,116.017030571397,CUAtlas-102601-1,Toko Survey 102601 1,Platinum,1026,BALI,Primebase,AREA 57 DENPASAR,102601,KABUPATEN BADUNG,SAP-CUAtlas-102601-1,Salesman V47,SLS-047,SD-1026-03,PT Distributor Bali 03,FondaV-002,Supervisor X2,PRD-848,Semen SANJAYA Standar,95,56,53423,2026-08-18,91,60153,304,396,40 Kg,SANJAYA,INTP
SRV-20260820-1158,VAtlas-20260820-453,2026-08-20,08:59:00,09:25:00,-8.81530443471302,103.264323348298,CUAtlas-103402-0,Toko Survey 103402 0,Bronze,1034,SULAWESI BARAT,Atlas,AREA 76 MAMUJU,103402,KABUPATEN MAMUJU,SAP-CUAtlas-103402-0,Salesman S96,SLS-096,SD-1034-02,PT Distributor Sulawesi Barat 02,FondaV-013,Supervisor M13,PRD-687,Semen Vanguard Standar,370,23,46307,2026-08-19,108,59392,798,1732,40 Kg,Vanguard,SIG
SRV-20260820-5348,VAtlas-20260820-287,2026-08-20,15:49:00,16:17:00,-9.83844752871081,114.246040439942,CUAtlas-103101-2,Toko Survey 103101 2,Super Platinum,1031,KALIMANTAN TENGAH,Primebase,AREA 63 PALANGKARAYA,103101,KABUPATEN KAPUAS,SAP-CUAtlas-103101-2,Salesman T45,SLS-045,SD-1031-01,PT Distributor Kalimantan Tengah 01,FondaV-006,Supervisor T6,PRD-952,Semen TIDAR Standar,224,97,53745,2026-08-15,53,65099,689,1795,50 Kg,TIDAR,INTP
SRV-20260820-1767,VAtlas-20260820-256,2026-08-20,13:27:00,14:00:00,-8.42679320306072,112.449589329009,CUAtlas-103802-1,Toko Survey 103802 1,Platinum,1038,GORONTALO,Atlas,AREA 83 GORONTALO,103802,KOTA GORONTALO,SAP-CUAtlas-103802-1,Salesman A26,SLS-026,SD-1038-03,PT Distributor Gorontalo 03,FondaV-014,Supervisor L14,PRD-383,Semen BINTA Premium,302,20,52711,2026-08-18,144,64454,549,365,40 Kg,BINTA,INTP
SRV-20260821-2534,VAtlas-20260821-681,2026-08-21,15:27:00,16:04:00,2.82741239017339,124.43979176341,CUAtlas-104002-3,Toko Survey 104002 3,Platinum,1040,MALUKU UTARA,Atlas,AREA 91 MALUKU UTARA,104002,KOTA TERNATE,SAP-CUAtlas-104002-3,Salesman R95,SLS-095,SD-1040-01,PT Distributor Maluku Utara 01,FondaV-006,Supervisor T6,PRD-559,Semen Monolith Standar,87,39,45708,2026-08-20,44,68434,431,1590,40 Kg,Monolith,SIG
SRV-20260821-7858,VAtlas-20260821-876,2026-08-21,11:33:00,11:52:00,-1.32585218683077,117.587333575972,CUAtlas-102501-0,Toko Survey 102501 0,Super Platinum,1025,JAWA TIMUR,Primebase,AREA 51 SURABAYA,102501,KABUPATEN SIDOARJO,SAP-CUAtlas-102501-0,Salesman P15,SLS-015,SD-1025-03,PT Distributor Jawa Timur 03,FondaV-016,Supervisor J16,PRD-162,Semen Vanguard Premium,329,70,52258,2026-08-15,118,60969,445,1488,50 Kg,Vanguard,SIG
SRV-20260821-2982,VAtlas-20260821-239,2026-08-21,14:42:00,15:06:00,-3.79017748528376,99.687834182138,CUAtlas-103902-1,Toko Survey 103902 1,Super Platinum,1039,MALUKU,Atlas,AREA 92 MALUKU,103902,KOTA AMBON,SAP-CUAtlas-103902-1,Salesman N13,SLS-013,SD-1039-02,PT Distributor Maluku 02,FondaV-009,Supervisor Q9,PRD-327,Semen Monolith Standar,151,95,45623,2026-08-20,32,64682,862,1219,40 Kg,Monolith,SIG
SRV-20260821-8749,VAtlas-20260821-418,2026-08-21,16:43:00,17:17:00,-8.21009672021612,121.942640409365,CUAtlas-101401-0,Toko Survey 101401 0,Platinum,1014,KEPULAUAN RIAU,Fonda,AREA 17 KEP. RIAU,101401,KABUPATEN BINTAN,SAP-CUAtlas-101401-0,Salesman T45,SLS-045,SD-1014-03,PT Distributor Kepulauan Riau 03,FondaV-017,Supervisor I17,PRD-921,Semen Fonda Premium,458,86,48892,2026-08-20,193,57518,581,1687,50 Kg,Fonda,SIG
SRV-20260821-3436,VAtlas-20260821-289,2026-08-21,15:58:00,16:32:00,2.5588535726613,99.4011305834543,CUAtlas-103203-2,Toko Survey 103203 2,Silver,1032,KALIMANTAN TIMUR,Atlas,AREA 68 SAMARINDA,103203,KOTA SAMARINDA,SAP-CUAtlas-103203-2,Salesman V99,SLS-099,SD-1032-01,PT Distributor Kalimantan Timur 01,FondaV-012,Supervisor N12,PRD-300,Semen SANJAYA Standar,134,87,53138,2026-08-20,66,58831,736,1265,50 Kg,SANJAYA,INTP
SRV-20260821-4849,VAtlas-20260821-264,2026-08-21,11:12:00,11:45:00,-4.85660066314325,111.841023986671,CUAtlas-101501-2,Toko Survey 101501 2,Silver,1015,JAMBI,Monolith,AREA 19 MUARO JAMBI,101501,KABUPATEN MUARO JAMBI,SAP-CUAtlas-101501-2,Salesman P93,SLS-093,SD-1015-03,PT Distributor Jambi 03,FondaV-018,Supervisor H18,PRD-981,Semen TerraBlock Premium,295,25,47145,2026-08-18,169,57157,240,840,40 Kg,TerraBlock,SIG
