soldto,periode,regional,province_desc,target_revenue,total_qty_sellin,avg_price_per_ton,utilisasi_kapasitas,lag_1w_revenue,lag_4w_revenue,rolling_4w_revenue_mean,rolling_4w_revenue_std,total_kapasitas_tonase,jumlah_gudang_distributor,lag_1w_sellout,lag_1w_toko_aktif,lag_1w_sell_through_rate,rolling_4w_str_mean,lag_1w_avg_stock_toko,lag_1w_volume_sales,lag_1w_volume_order,lag_1w_n_toko_surveyed,month,quarter,week_of_year,month_sin,month_cos,week_sin,week_cos
SD-1030-02,2026-03-16,AREA 5,KALIMANTAN SELATAN,336836717,316.5,1064254.9963900475,1.1397190803126007,298983966.0,232105936.0,241367016.25,47971147.76728633,277.7,2,255.93,6.0,0.9401586606362995,0.9166914859433047,92.0,132.0,334.0,2.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1030-02,2026-03-23,AREA 5,KALIMANTAN SELATAN,157153465,133.18,1180007.9080937146,1.1912342404978318,336836717.0,183063816.0,267549711.5,66308006.26875707,111.8,1,288.23,11.0,0.9106792761238777,0.9194584105690282,281.0,100.0,100.0,1.0,3,1,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
SD-1030-02,2026-03-30,AREA 5,KALIMANTAN SELATAN,52142399,43.41,1201160.7230682508,1.190619530822948,157153465.0,251314347.0,261072123.75,77614180.87056991,36.46,1,117.84,4.0,0.884817473733483,0.9151510747906936,221.0,23.0,78.0,1.0,3,1,14,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
SD-1030-02,2026-04-06,AREA 5,KALIMANTAN SELATAN,221399097,194.20999999999998,1139998.3811339077,1.1819010965250063,52142399.0,298983966.0,211279136.75,131289670.41889709,164.32,2,40.02,1.0,0.9219071822374609,0.9143906481827802,216.5,250.0,403.0,4.0,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
SD-1030-02,2026-04-13,AREA 5,KALIMANTAN SELATAN,560380148,471.19,1189286.9884911187,1.0433790734415618,221399097.0,336836717.0,191882919.5,119186627.0789373,451.6,1,172.34,8.0,0.887389893033835,0.9011984562821641,192.66666666666666,154.0,372.0,2.0,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
SD-1030-02,2026-04-20,AREA 5,KALIMANTAN SELATAN,285690456,226.52,1261215.0953021764,1.1305085027444977,560380148.0,157153465.0,247768777.25,219774159.7186062,200.37,2,427.54,6.0,0.9073621913164077,0.9003691850802966,229.0,26.0,44.0,1.0,4,2,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
SD-1030-02,2026-04-27,AREA 5,KALIMANTAN SELATAN,242374965,215.13000000000002,1126644.13951359,1.0624752537299857,285690456.0,52142399.0,279903025.0,211343735.20505872,202.48,2,202.53,8.0,0.8940931973294545,0.9026881159792896,79.33333333333333,187.0,216.0,2.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1030-02,2026-05-04,AREA 5,KALIMANTAN SELATAN,142966571,133.71,1069228.6314240794,1.1686914457921995,242374965.0,221399097.0,327461166.5,157569951.1021413,114.41,2,186.92,8.0,0.8688699452019732,0.8894288067204176,0.0,0.0,0.0,0.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
SD-1030-02,2026-05-11,AREA 5,KALIMANTAN SELATAN,326254945,314.21999999999997,1038300.9821685132,0.999999968175165,142966571.0,560380148.0,307853035.0,178639344.64855367,314.21999999999997,2,118.86,11.0,0.8889386815542082,0.889816003850511,242.75,215.0,374.0,3.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1030-02,2026-05-18,AREA 5,KALIMANTAN SELATAN,238232547,208.82,1140851.1425701014,1.063346518823377,326254945.0,285690456.0,249321734.25,78742367.23005757,196.38,2,291.37,8.0,0.9272802199961742,0.8947955110204524,0.0,0.0,0.0,0.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1030-02,2026-05-25,AREA 5,KALIMANTAN SELATAN,479482452,439.23,1091643.1962378891,1.033968902213538,238232547.0,242374965.0,237457257.0,74918409.08938493,424.8,2,180.3,9.0,0.8634230024220381,0.8871279622935984,345.0,44.0,378.0,2.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1030-02,2026-06-01,AREA 5,KALIMANTAN SELATAN,460446538,437.02,1053605.1610085315,1.1226077956637008,479482452.0,142966571.0,296734128.75,142986392.2737688,389.28999999999996,2,384.41,12.0,0.8751906546640564,0.8887081396591192,274.0,49.0,67.0,1.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
SD-1030-02,2026-06-08,AREA 5,KALIMANTAN SELATAN,146871437,117.68,1248057.652272463,1.1042506236041454,460446538.0,326254945.0,376104120.5,114446834.65968512,106.57,2,385.33,7.0,0.8817216401601382,0.8869038793106017,136.5,68.0,131.0,2.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1030-02,2026-06-15,AREA 5,KALIMANTAN SELATAN,574207663,485.18,1183494.066459993,1.0979655321920494,146871437.0,238232547.0,331258243.5,164633234.84020346,441.89,2,103.27,9.0,0.8775492116290607,0.8744711272188235,282.5,169.0,474.0,3.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
SD-1030-02,2026-06-22,AREA 5,KALIMANTAN SELATAN,396003027,363.38,1089776.5867748202,1.0326522199365649,574207663.0,479482452.0,415252022.5,185708666.66647723,351.89,2,435.4,7.0,0.8973988850035268,0.8829650978641956,0.0,0.0,0.0,0.0,6,2,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
SD-1030-02,2026-06-29,AREA 5,KALIMANTAN SELATAN,54874546,42.4,1294210.6853276684,1.2279173970699688,396003027.0,460446538.0,394382166.25,180707774.0253069,34.53,1,321.02,10.0,0.8834277922993068,0.8850243822730082,78.0,13.0,184.0,2.0,6,2,27,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054
SD-1030-02,2026-07-06,AREA 5,KALIMANTAN SELATAN,612020749,567.23,1078963.9797090425,1.1152772096878252,54874546.0,146871437.0,292989168.25,236463289.32763055,508.6,1,36.04,1.0,0.8499997995283491,0.8770939221150609,440.0,91.0,296.0,1.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
SD-1030-02,2026-07-13,AREA 5,KALIMANTAN SELATAN,677723219,589.4300000000001,1149794.2206912742,1.0156107135859762,612020749.0,574207663.0,409276496.25,254351757.16292742,580.37,2,495.20000000000005,6.0,0.8730144584557507,0.8759602338217333,158.0,157.0,154.0,2.0,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
SD-1030-02,2026-07-20,AREA 5,KALIMANTAN SELATAN,84587920,79.8,1059998.8646617965,0.9999998746867325,677723219.0,396003027.0,435155385.25,280634361.59399545,79.8,1,543.16,10.0,0.921500416987591,0.8819856168177493,163.5,106.0,185.0,2.0,7,3,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
SD-1030-02,2026-07-27,AREA 5,KALIMANTAN SELATAN,109969918,93.4,1177407.989570879,1.198203823193865,84587920.0,54874546.0,357301608.5,333360032.1174922,77.94999999999999,1,71.93,4.0,0.90137833316061,0.8864732520330753,0.0,0.0,0.0,0.0,7,3,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566
SD-1030-02,2026-08-03,AREA 5,KALIMANTAN SELATAN,106895119,91.26,1171324.8661708452,0.9999998904229793,109969918.0,612020749.0,371075451.5,317457973.6119311,91.26,1,84.64,4.0,0.9062097530824674,0.9005257404216048,387.5,160.0,121.0,2.0,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
SD-1030-02,2026-08-10,AREA 5,KALIMANTAN SELATAN,108786623,106.83000000000001,1018315.2000079377,1.0848988438205704,106895119.0,677723219.0,244794044.0,288840977.7029011,98.47,1,82.8,3.0,0.9072977309557603,0.9090965585466072,277.0,34.0,27.0,1.0,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
SD-1030-02,2026-08-17,AREA 5,KALIMANTAN SELATAN,84476211,77.99,1083167.0748599726,1.1616024483761618,108786623.0,84587920.0,102559895.0,12048051.501899218,67.14,2,98.36,6.0,0.9207150687339632,0.9089002214832003,434.0,68.0,68.0,1.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
SD-1030-02,2026-08-24,AREA 5,KALIMANTAN SELATAN,191186054,196.74,971770.0736113614,0.9999999491714979,84476211.0,109969918.0,102531967.75,12103598.044428892,196.74,2,73.50999999999999,5.0,0.9425566171872525,0.9191947924898609,274.0,31.0,111.0,1.0,8,3,35,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
SD-1030-02,2026-08-31,AREA 5,KALIMANTAN SELATAN,304627136,253.99,1199366.6050093859,1.0976231159194851,191186054.0,106895119.0,122836001.75,46885320.9973429,231.4,1,165.82999999999998,3.0,0.8428890493601173,0.9033646165592732,66.0,27.0,185.0,1.0,8,3,36,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359
SD-1030-02,2026-09-07,AREA 5,KALIMANTAN SELATAN,189710251,190.04,998264.7917141238,1.0924977814028294,304627136.0,108786623.0,172269006.0,99354780.26983546,173.95,2,235.46,6.0,0.927044335326417,0.9083012676519375,226.75,235.0,408.0,4.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
SD-1030-02,2026-09-14,AREA 5,KALIMANTAN SELATAN,391944078,334.77,1170786.1107391312,1.0454048326076621,189710251.0,84476211.0,192499913.0,89909478.12665543,320.23,2,170.82,8.0,0.8988633498809013,0.902838337938672,258.0,201.0,576.0,4.0,9,3,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
SD-1030-02,2026-09-21,AREA 5,KALIMANTAN SELATAN,245329235,209.10999999999999,1173206.5576392063,1.0062556659325506,391944078.0,191186054.0,269366879.75,97853419.6649979,207.81,1,290.65000000000003,7.0,0.8682079974846016,0.8842511830130093,203.8,207.0,509.0,4.0,9,3,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
SD-1030-02,2026-09-28,AREA 5,KALIMANTAN SELATAN,108710447,90.21,1205081.8639749624,1.2394887002626132,245329235.0,304627136.0,282902675.0,86522773.60783546,72.78,1,193.49,3.0,0.9253024281334022,0.9048545277063306,323.25,237.0,673.0,2.0,9,3,40,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
SD-1030-02,2026-10-05,AREA 5,KALIMANTAN SELATAN,195749420,192.42000000000002,1017302.8262497231,1.0543561066106244,108710447.0,189710251.0,233923502.75,119350623.36251262,182.5,1,87.18,1.0,0.9664115988901898,0.9146963435972737,111.6,273.0,466.0,4.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
SD-1030-02,2026-10-12,AREA 5,KALIMANTAN SELATAN,355293207,316.46999999999997,1122675.7536993793,1.040164304349571,195749420.0,391944078.0,235433295.0,118640977.97417124,304.25,2,171.96,6.0,0.8936700502198289,0.9133980186820057,450.0,12.0,29.0,1.0,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
SD-1030-02,2026-10-19,AREA 5,KALIMANTAN SELATAN,331817461,314.22,1056003.5976066578,1.118738166456433,355293207.0,245329235.0,226270577.25,102894762.88440429,280.87,2,288.71999999999997,11.0,0.9123139345810367,0.9244245029561144,342.0,129.0,207.0,1.0,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
SD-1030-02,2026-10-26,AREA 5,KALIMANTAN SELATAN,358861907,312.36,1148872.7606328353,1.0528870107227895,331817461.0,108710447.0,247892633.75,116431461.40120512,296.67,2,285.37,12.0,0.9081853189426097,0.9201452256584163,59.0,42.0,109.0,1.0,10,4,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
SD-1030-02,2026-11-02,AREA 5,KALIMANTAN SELATAN,295829227,290.8,1017294.4182498481,1.0465701775509186,358861907.0,195749420.0,310430498.75,77389525.29067776,277.86,2,298.14,8.0,0.954475574514164,0.9171612195644099,0.0,0.0,0.0,0.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
SD-1030-02,2026-11-09,AREA 5,KALIMANTAN SELATAN,370449537,341.83000000000004,1083724.442450211,1.1022862499665846,295829227.0,355293207.0,335450450.5,29010752.290106088,310.11,2,267.62,3.0,0.9202888266750748,0.9238159136782214,204.0,73.0,129.0,1.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
SD-1030-02,2026-11-16,AREA 5,KALIMANTAN SELATAN,270372247,266.36,1015063.2108776389,1.07641943518208,370449537.0,331817461.0,339239533.0,33159431.69427894,247.45,2,289.46999999999997,10.0,0.8468244201262491,0.9074435350645245,207.0,64.0,14.0,1.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
SD-1030-02,2026-11-23,AREA 5,KALIMANTAN SELATAN,470349358,414.38,1135067.6834049018,1.0814238456750394,270372247.0,358861907.0,323878229.5,48450597.10061654,383.18,2,240.94,11.0,0.9045652160772933,0.9065385093481954,193.66666666666666,137.0,89.0,3.0,11,4,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
SD-1030-02,2026-11-30,AREA 5,KALIMANTAN SELATAN,492629754,413.9,1190214.4046819424,1.0464969015575611,470349358.0,295829227.0,351750092.25,89749562.5583378,395.51,2,387.72,11.0,0.9356628955146752,0.9018353395983231,264.6666666666667,60.0,110.0,2.0,11,4,49,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147
SD-1030-02,2026-12-07,AREA 5,KALIMANTAN SELATAN,162616416,153.3,1060772.3769881031,1.0834687198057305,492629754.0,370449537.0,400950224.0,101984109.88295397,141.49,2,381.17,10.0,0.9209229059936482,0.9019938594279664,196.0,25.0,10.0,1.0,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
SD-1030-02,2026-12-14,AREA 5,KALIMANTAN SELATAN,356376497,327.33000000000004,1088737.6229267826,1.169244466181659,162616416.0,270372247.0,348991943.75,159453584.2473853,279.95,2,141.51,9.0,0.923091916301897,0.9210607334718784,269.0,48.0,198.0,1.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
SD-1030-02,2026-12-21,AREA 5,KALIMANTAN SELATAN,105447098,108.22,974377.0860860205,1.068311839258456,356376497.0,470349358.0,370493006.25,150886965.1352059,101.3,1,292.03999999999996,6.0,0.8921882842333948,0.9179665005109038,0.0,0.0,0.0,0.0,12,4,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
SD-1030-03,2025-12-29,AREA 5,KALIMANTAN SELATAN,107846075,96.66,1115725.882916834,0.9999998965446,,,,0.0,96.66,1,,,,,0.0,0.0,0.0,0.0,12,4,1,-2.4492935982947064e-16,1.0,0.12053668025532305,0.992708874098054
SD-1030-03,2026-01-05,AREA 5,KALIMANTAN SELATAN,94918556,93.07,1019861.8867667469,1.002801314211689,107846075.0,,,0.0,92.81,1,92.63,1.0,0.9583073703385712,,157.0,26.0,170.0,1.0,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
SD-1030-03,2026-01-12,AREA 5,KALIMANTAN SELATAN,78085911,76.69,1018201.8622764555,1.06959538778307,94918556.0,,101382315.5,9141136.348817935,71.7,1,85.88,4.0,0.9227462208288147,0.9405267955836929,428.0,96.0,63.0,1.0,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
SD-1030-03,2026-01-19,AREA 5,KALIMANTAN SELATAN,185682869,173.70999999999998,1068924.4045291345,1.124627662525724,78085911.0,,93616847.33333333,14922723.424910758,154.46,2,69.93,5.0,0.9118527954292874,0.9309687955322244,282.0,158.0,283.0,3.0,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
SD-1030-03,2026-02-09,AREA 5,KALIMANTAN SELATAN,440782878,397.09,1110032.654812948,1.12886624036655,185682869.0,107846075.0,116633352.75,47618237.43055495,351.76,2,147.2,6.0,0.8473892782574821,0.9100739162135388,87.0,79.0,177.0,1.0,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
SD-1030-03,2026-02-16,AREA 5,KALIMANTAN SELATAN,716413209,618.61,1158101.5460774715,1.1119679121374764,440782878.0,94918556.0,199867553.5,167418098.7623079,556.32,2,361.3,8.0,0.9098692762378989,0.8979643926883707,341.0,129.0,213.0,2.0,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
SD-1030-03,2026-02-23,AREA 5,KALIMANTAN SELATAN,151538695,147.2,1029474.7602258995,1.1752494071657158,716413209.0,78085911.0,355241216.75,284796816.8082465,125.25,1,550.67,11.0,0.8901731156920658,0.8898211164041836,42.0,13.0,74.0,1.0,2,1,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
SD-1030-03,2026-03-02,AREA 5,KALIMANTAN SELATAN,220421464,217.37,1014038.0634844705,1.0164600880776204,151538695.0,185682869.0,373604412.75,262461747.4254901,213.85,2,124.22,5.0,0.8438858122360182,0.8728293706058663,275.75,203.0,441.0,3.0,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
SD-1030-03,2026-03-09,AREA 5,KALIMANTAN SELATAN,104356172,100.35,1039921.8893949288,1.2187270805529413,220421464.0,440782878.0,382289061.5,254628699.13637242,82.34,1,199.99,11.0,0.9200441220019265,0.8909930815419774,373.0,79.0,63.0,1.0,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
SD-1030-03,2026-03-16,AREA 5,KALIMANTAN SELATAN,28011167,25.61,1093758.534260627,0.9999996095276807,104356172.0,716413209.0,298182385.0,282864370.11473936,25.61,1,94.03,4.0,0.9370203351250289,0.8977808462637598,206.0,75.0,62.0,1.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1030-03,2026-03-23,AREA 5,KALIMANTAN SELATAN,90448646,92.3,979941.8873302398,1.1215065465970173,28011167.0,151538695.0,126081874.5,80907102.43991116,82.3,1,22.42,1.0,0.8754389396958456,0.8940973022647049,225.25,257.0,416.0,3.0,3,1,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
SD-1030-03,2026-04-06,AREA 5,KALIMANTAN SELATAN,181837237,145.43,1250341.9136119154,1.0623081766027629,90448646.0,220421464.0,110809362.25,80263226.15271418,136.9,1,81.42,5.0,0.8821234147211902,0.9036567028859979,437.0,50.0,81.0,1.0,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
SD-1030-03,2026-04-13,AREA 5,KALIMANTAN SELATAN,189429317,181.2,1045415.5990388743,1.0267451820747289,181837237.0,104356172.0,101163305.5,63204738.52351493,176.48000000000002,1,135.03,4.0,0.9284878684942673,0.905767639509083,217.5,109.0,307.0,2.0,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
SD-1030-03,2026-04-20,AREA 5,KALIMANTAN SELATAN,311179761,276.18,1126728.0387164878,1.0185881456595065,189429317.0,28011167.0,122431591.75,77364615.73842232,271.14,2,158.59,4.0,0.8752207022505132,0.8903177312904541,312.0,132.0,184.0,2.0,4,2,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
SD-1030-03,2026-04-27,AREA 5,KALIMANTAN SELATAN,445091806,391.04,1138225.7431918539,1.0454776075320804,311179761.0,90448646.0,193223740.25,90591377.31839836,374.03,2,248.46,8.0,0.8996306430722485,0.8963656571345547,353.6666666666667,188.0,458.0,3.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1030-03,2026-05-04,AREA 5,KALIMANTAN SELATAN,239300683,213.54000000000002,1120636.2826338725,1.1170162098124072,445091806.0,181837237.0,281884530.25,123898147.34448454,191.17000000000002,2,357.72,8.0,0.9147913023017773,0.9045326290297016,218.0,39.0,104.0,1.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
SD-1030-03,2026-05-11,AREA 5,KALIMANTAN SELATAN,440765627,346.26,1272932.5196981311,1.0882176973437978,239300683.0,189429317.0,296250391.75,111101551.14368403,318.19,2,189.46,11.0,0.8872342002793762,0.8942192119759788,299.0,56.0,26.0,1.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1030-03,2026-05-18,AREA 5,KALIMANTAN SELATAN,516057467,474.84,1086802.83070502,1.0259933660466851,440765627.0,311179761.0,359084469.25,101179856.40615699,462.81,2,325.65999999999997,4.0,0.9405071062061138,0.910540812964879,88.0,82.0,177.0,1.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1030-03,2026-05-25,AREA 5,KALIMANTAN SELATAN,144562983,130.38,1108781.8063520626,1.0121098422519919,516057467.0,445091806.0,410303895.75,119113436.65215373,128.82,1,433.67,12.0,0.9132970913718919,0.9139574250397898,164.0,80.0,194.0,1.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1030-03,2026-06-01,AREA 5,KALIMANTAN SELATAN,232307854,210.16000000000003,1105385.6249816508,1.0373660576846806,144562983.0,239300683.0,335171690.0,172619690.8615967,202.59,2,117.87,6.0,0.9040496315347729,0.9112720073480387,0.0,0.0,0.0,0.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
SD-1030-03,2026-06-08,AREA 5,KALIMANTAN SELATAN,112876969,108.52,1040148.8997282621,0.9999999078510958,232307854.0,440765627.0,333423482.75,173944595.46892577,108.52,1,182.31,5.0,0.867481877261045,0.9063339265934559,299.0,24.0,86.0,1.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1030-03,2026-06-15,AREA 5,KALIMANTAN SELATAN,84554014,79.33,1065851.5484871361,1.0064703112826299,112876969.0,516057467.0,251451318.25,183494643.57520592,78.82,1,91.93,2.0,0.8471248758639076,0.8829883690079043,170.0,25.0,11.0,1.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
SD-1030-03,2026-06-22,AREA 5,KALIMANTAN SELATAN,662423805,586.28,1129876.1576401012,1.039780064914781,84554014.0,144562983.0,143575455.0,64032130.95588472,563.85,2,70.35,6.0,0.886801854682736,0.8763645598356153,408.6666666666667,170.0,301.0,3.0,6,2,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
SD-1030-03,2026-07-06,AREA 5,KALIMANTAN SELATAN,332822994,280.01,1188611.057154707,1.111106658025211,662423805.0,232307854.0,273040660.5,267368671.02049527,252.01,2,545.28,9.0,0.9300675286540983,0.8828690341154468,335.75,260.0,441.0,3.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
