year_month,province_desc,district_desc,brand,material_desc,soldto_desc,segment,total_revenue,total_quantity,avg_price_per_ton,n_transactions,year,month
2026-06,JAWA TENGAH,KOTA SURAKARTA,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Tengah 01,FB,106233258,98.77,106233258.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Tengah 02,FB,84547531,66.27,84547531.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Tengah 03,FB,78914957,78.26,78914957.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Tengah 03,MB,102316415,89.95,102316415.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Jawa Tengah 01,MB,101009842,98.18,101009842.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Jawa Tengah 02,FB,138466545,138.43,138466545.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Omnicore,Omnicore Semen PCC Premium,PT Distributor Jawa Tengah 03,MB,36138628,34.71,36138628.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Omnicore,Omnicore Semen Portland Komposit,PT Distributor Jawa Tengah 01,MB,40319957,40.71,40319957.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Jawa Tengah 01,FB,86235579,77.03,43117789.5,2,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Jawa Tengah 01,MB,67556699,68.61,67556699.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Tengah 03,FB,178675728,182.6,89337864.0,2,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Primebase,Primebase Semen PCC Premium,PT Distributor Jawa Tengah 02,MB,38507722,37.7,38507722.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Primebase,Primebase Semen Portland Komposit,PT Distributor Jawa Tengah 01,MB,154064731,130.4,154064731.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Primebase,Primebase Semen Portland Komposit,PT Distributor Jawa Tengah 02,MB,151129976,117.78999999999999,75564988.0,2,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Primebase,Primebase Semen Portland Komposit,PT Distributor Jawa Tengah 03,FB,66806608,65.39,66806608.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Jawa Tengah 01,MB,144636738,125.97,144636738.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Jawa Tengah 02,MB,13648424,13.97,13648424.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Tecton,Tecton Semen Tecton Khusus,PT Distributor Jawa Tengah 01,FB,166484265,128.63,166484265.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Tecton,Tecton Semen Tecton Khusus,PT Distributor Jawa Tengah 02,MB,20510040,18.01,20510040.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Tecton,Tecton Semen Tecton Khusus,PT Distributor Jawa Tengah 03,MB,109891585,85.79,109891585.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Tengah 01,MB,169741929,132.62,169741929.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Tengah 02,FB,92600139,79.82,92600139.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Tengah 02,MB,138242532,118.6,138242532.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Jawa Tengah 01,FB,132871472,127.77,132871472.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Jawa Tengah 02,FB,50012028,46.43,50012028.0,1,2026,6
2026-06,JAWA TENGAH,KOTA SURAKARTA,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Jawa Tengah 03,FB,48152591,41.62,48152591.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Primebase,Primebase Semen PCC Premium,PT Distributor Jawa Timur 02,FB,113565426,96.78,113565426.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Primebase,Primebase Semen Portland Tipe I,PT Distributor Jawa Timur 02,MB,54131784,48.11,54131784.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Timur 01,MB,97402393,75.8,97402393.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Timur 03,MB,145340698,140.49,145340698.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Timur 01,FB,16247617,13.22,16247617.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Timur 01,MB,29725033,29.71,29725033.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Jawa Timur 03,FB,32812114,32.67,32812114.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Jawa Timur 02,FB,61535928,54.83,61535928.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Jawa Timur 01,FB,122450380,109.07,122450380.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Jawa Timur 02,FB,103734357,86.28,103734357.0,1,2026,6
2026-06,JAWA TIMUR,KABUPATEN SIDOARJO,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Jawa Timur 03,FB,16704226,14.72,16704226.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Primebase,Primebase Semen PCC Premium,PT Distributor Jawa Timur 02,FB,173146200,140.85,173146200.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Primebase,Primebase Semen Portland Komposit,PT Distributor Jawa Timur 03,MB,28832767,29.61,28832767.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Timur 01,FB,107504628,98.27,107504628.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Timur 01,MB,174600723,142.6,174600723.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Timur 03,FB,157368304,137.24,157368304.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Timur 03,MB,155529553,148.78,155529553.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Timur 02,FB,169301130,151.24,84650565.0,2,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Timur 03,FB,95568971,75.19,95568971.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Jawa Timur 01,MB,25091102,19.7,25091102.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Jawa Timur 03,FB,23394217,21.56,23394217.0,1,2026,6
2026-06,JAWA TIMUR,KOTA MALANG,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Jawa Timur 03,FB,41143718,40.91,41143718.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Primebase,Primebase Semen PCC Premium,PT Distributor Jawa Timur 03,FB,170050467,132.9,170050467.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Primebase,Primebase Semen Portland Komposit,PT Distributor Jawa Timur 03,MB,109979886,93.47,109979886.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Jawa Timur 02,FB,118858763,104.07,118858763.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Jawa Timur 03,FB,103855261,86.37,103855261.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Timur 01,FB,86873616,77.28,86873616.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Jawa Timur 02,FB,145780778,114.08,145780778.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Jawa Timur 02,MB,55455751,49.45,55455751.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Jawa Timur 03,MB,65934739,52.38,65934739.0,1,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Jawa Timur 01,FB,171446309,165.35,85723154.5,2,2026,6
2026-06,JAWA TIMUR,KOTA SURABAYA,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Jawa Timur 02,MB,155748273,120.02,155748273.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Barat 02,FB,95993515,76.77,95993515.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Barat 03,FB,141169476,138.22,141169476.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Barat 03,MB,246108054,209.27999999999997,123054027.0,2,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Barat 01,FB,117753366,115.38,117753366.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Barat 02,MB,147218783,149.61,147218783.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Barat 01,FB,127066081,129.41,63533040.5,2,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Barat 02,MB,112852451,109.77,112852451.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Barat 01,FB,88389542,68.03,88389542.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Barat 02,FB,24395297,19.07,24395297.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Vanguard,Vanguard Semen PCC Premium,PT Distributor Kalimantan Barat 01,FB,130118207,116.89,130118207.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Barat 01,FB,162764910,129.59,162764910.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Barat 03,MB,61595864,48.08,61595864.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Kalimantan Barat 01,MB,65574887,59.88,65574887.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Kalimantan Barat 02,MB,32960910,26.77,32960910.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Kalimantan Barat 03,MB,40098061,35.96,40098061.0,1,2026,6
2026-06,KALIMANTAN BARAT,KABUPATEN KUBU RAYA,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Kalimantan Barat 03,MB,82434775,65.19,82434775.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Barat 01,MB,85332867,80.17,85332867.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Barat 02,MB,80198716,66.21,80198716.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Barat 01,MB,99476352,79.62,99476352.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Barat 02,MB,61070721,54.3,61070721.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Barat 02,MB,71012219,61.43,71012219.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Barat 03,MB,90437913,83.68,90437913.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Barat 01,FB,26305863,27.6,26305863.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Barat 03,MB,163476348,137.76,163476348.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Vanguard,Vanguard Semen PCC Premium,PT Distributor Kalimantan Barat 01,MB,16421814,15.92,16421814.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Barat 01,FB,123737766,107.43,123737766.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Barat 01,MB,137854368,108.31,137854368.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Barat 02,FB,96389480,94.59,96389480.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Barat 02,MB,112029334,90.49,112029334.0,1,2026,6
2026-06,KALIMANTAN BARAT,KOTA PONTIANAK,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Barat 03,MB,41816763,39.45,41816763.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 01,FB,162699350,147.79,162699350.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 01,MB,245080495,214.13,122540247.5,2,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 02,FB,51254783,43.43,51254783.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 03,MB,76669958,79.54,76669958.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 01,FB,176040140,171.9,88020070.0,2,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 01,MB,93275483,90.02,93275483.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 03,FB,227858214,201.87,113929107.0,2,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 03,MB,32084034,32.63,32084034.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Selatan 02,FB,125770832,103.77000000000001,62885416.0,2,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Selatan 02,MB,378331294,324.89,126110431.33333333,3,2026,6
2026-06,KALIMANTAN SELATAN,KABUPATEN BANJAR,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Selatan 02,FB,155824025,132.94,155824025.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 01,FB,75242299,67.24,37621149.5,2,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 01,MB,129172026,123.83,129172026.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 02,FB,114118924,110.15,114118924.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 02,MB,183016048,157.67000000000002,91508024.0,2,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 03,FB,28264489,27.93,28264489.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 01,FB,56801870,43.88,56801870.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 01,MB,147616987,120.06,73808493.5,2,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 03,MB,106197665,92.49,106197665.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Selatan 01,FB,20642583,19.86,20642583.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Selatan 03,FB,76666493,61.18,76666493.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Selatan 03,MB,24205491,18.77,24205491.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Selatan 01,MB,97282528,90.69,97282528.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Selatan 02,MB,156477699,147.84,156477699.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJAR BARU,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Selatan 03,MB,284593803,254.17000000000002,142296901.5,2,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 01,MB,129643552,131.09,129643552.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Selatan 02,FB,54874546,42.4,54874546.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 01,FB,176185057,147.29,176185057.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 02,FB,115373781,121.18,115373781.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 02,MB,102125843,92.8,102125843.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Selatan 03,FB,160653377,137.23,160653377.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Selatan 02,FB,133254193,105.56,133254193.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Selatan 02,MB,61981243,63.03,61981243.0,1,2026,6
2026-06,KALIMANTAN SELATAN,KOTA BANJARMASIN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Selatan 03,MB,74969118,78.48,74969118.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 01,FB,28240719,22.98,28240719.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 03,FB,116677885,98.71,116677885.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Tengah 01,FB,52275945,43.82,52275945.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Tengah 01,MB,134481353,136.91,134481353.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Tengah 03,MB,139884600,136.79,139884600.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 01,MB,248100012,226.22,82700004.0,3,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Tengah 02,MB,113841019,94.73,113841019.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Tengah 03,MB,126766890,112.89,126766890.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Vanguard,Vanguard Semen PCC Premium,PT Distributor Kalimantan Tengah 02,MB,49750928,39.54,49750928.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Tengah 01,FB,63891122,50.89,63891122.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Tengah 01,MB,52441184,48.04,52441184.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Tengah 03,FB,47328191,48.36,47328191.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Kalimantan Tengah 02,FB,12999719,10.54,12999719.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KAPUAS,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Kalimantan Tengah 03,FB,259777142,236.82999999999998,129888571.0,2,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 01,FB,95517843,98.02,95517843.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 02,MB,53926031,51.45,53926031.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 03,MB,119366290,105.35,119366290.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Tengah 02,MB,31947667,31.19,31947667.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Tengah 03,FB,62590075,63.22,62590075.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Vanguard,Vanguard Semen PCC Premium,PT Distributor Kalimantan Tengah 02,MB,62292326,53.98,62292326.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Kalimantan Tengah 03,FB,62926537,53.31,62926537.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 01,FB,68175776,69.9,68175776.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Tengah 02,FB,219829061,206.62,109914530.5,2,2026,6
2026-06,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Tengah 02,MB,288836600,242.07999999999998,144418300.0,2,2026,6
2026-06,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 01,FB,85294032,87.26,85294032.0,1,2026,6
2026-06,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 03,FB,141399323,128.53,141399323.0,1,2026,6
